測站,日期,測項,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23
富貴角,2023/09/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/09/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/09/28 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.8,0.0,0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/09/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/09/30 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.6,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/03 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,2.8,
富貴角,2023/10/04 00:00:00,RAINFALL,0.4,0.0,0.0,0.8,0.2,0.0,0,0,0.0,0,0,0,0,0.2,0,0,0,0.2,0.0,0.0,0.0,0.2,0.6,0.2,
富貴角,2023/10/05 00:00:00,RAINFALL,0.8,0.2,0.4,0.0,0.6,0.6,0.8,0.4,0.2,0,0,0,0,0,0.2,,#,0.4,0.0,0.0,0.0,0.2,0.0,0.2,
富貴角,2023/10/06 00:00:00,RAINFALL,0.2,1.2,0.0,0.8,0.0,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.6,1.2,0,0.0,0.0,
富貴角,2023/10/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.2,1.6,0.0,0.0,
富貴角,2023/10/08 00:00:00,RAINFALL,0.4,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0,0.0,0.2,
富貴角,2023/10/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/10 00:00:00,RAINFALL,0.0,0.0,1.4,2.0,1.4,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/11 00:00:00,RAINFALL,0.0,0.2,0.0,0.0,0.2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/15 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/18 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,4,0,0,0,0,0,0.2,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/22 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.4,0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/23 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/24 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/25 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0,0.0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/28 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,1.8,0.8,1.4,0.4,0.4,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/10/30 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.4,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.2,
富貴角,2023/10/31 00:00:00,RAINFALL,0.2,0.0,0.2,0.0,0.0,0.2,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/03 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/04 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/05 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/06 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/08 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/10 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/11 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.4,0.0,0.0,0.0,0,0.0,0.2,
富貴角,2023/11/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.2,0.0,0,0,0,0.2,0,0,0,0.2,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/15 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,0.2,0,0,0,0,0.0,0.2,0.0,0,0.0,0.0,
富貴角,2023/11/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/18 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/22 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/23 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/24 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/25 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.2,
富貴角,2023/11/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0.2,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/28 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.2,0.0,0.0,
富貴角,2023/11/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/11/30 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0.0,0,#,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.2,0.0,
富貴角,2023/12/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/03 00:00:00,RAINFALL,0.0,0.4,0.0,0.2,0.2,0.0,0,0,0.0,0,0,0,0,0.2,0,0.2,0,0.2,0.2,0.0,0.0,0,0.0,0.8,
富貴角,2023/12/04 00:00:00,RAINFALL,2.6,1.2,2.4,3.4,4.0,3.4,2,4.2,4.2,4.6,2.4,1.8,1.8,4.4,3.8,0.2,0.4,0.4,0.2,0.2,0.6,0.8,0.2,0.0,
富貴角,2023/12/05 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/06 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0.2,0,0.2,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/08 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/10 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/11 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/12 00:00:00,RAINFALL,0.0,0.0,0.2,0.0,0.0,,#,0,0.0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/15 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0.2,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.2,0.0,
富貴角,2023/12/18 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.2,0.0,0,0.2,0.0,0.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/22 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/23 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0.4,0,0,0.0,0.0,0.2,0,0.0,0.0,
富貴角,2023/12/24 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/25 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.4,5.4,4.2,0.2,
富貴角,2023/12/28 00:00:00,RAINFALL,0.0,0.0,0.6,0.8,1.4,3.2,3.4,2.2,0.6,0,0.4,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0.6,0.6,0.6,
富貴角,2023/12/30 00:00:00,RAINFALL,1.0,0.6,1.6,0.4,0.4,0.6,0.4,0.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
富貴角,2023/12/31 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,
小港,2023/01/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/03 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/04 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/05 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/06 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,#,#,0,0,x,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/08 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,#,#,#,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/10 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/11 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,#,#,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/14 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/15 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/16 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/17 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,#,#,0.0,0.0,0.0,0.0,0,
小港,2023/01/18 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,#,
小港,2023/01/19 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/20 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/21 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/22 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/23 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/24 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/25 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/26 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/27 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/28 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/29 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/30 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/01/31 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,#,#,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/01 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/02 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/03 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/04 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/05 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/06 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/07 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/08 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/09 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/10 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/11 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/12 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,
小港,2023/02/13 00:00:00,RAINFALL,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,#,0,0.0,0.0,0.0,0.0,0,
